"case","year","SFCO2_PgCperyr","SFCO2_FFF_PgCperyr","SFCO2_LND_PgCperyr","SFCO2_OCN_PgCperyr","TMCO2_PgC_avg","TMCO2_FFF_PgC_avg","TMCO2_LND_PgC_avg","TMCO2_OCN_PgC_avg","BURDENBC_PgC_avg","co2vmr_ppmv_avg","ch4vmr_ppmv_avg","co2vmr_PgC_avg","ch4vmr_PgC_avg","TMCO2_ppmv_avg"
"iesm45_coupled",2035,4.57312874959681,11.3883126554134,-4.16871549591689,-2.64646841082159,1010.13793965603,1198.0133203628,617.594768419974,393.00449393547,7.39403988508609e-05,449.170396228918,1.8388818923212,958.614901257699,3.92452307282883,473.312127743769
"iesm45_coupled",2036,8.34763679772389,11.4168373950859,-0.17412630482315,-2.89507428442406,1016.75067967487,1209.41625826677,615.600718559288,390.208345936639,7.68384640465775e-05,451.768132065601,1.83973791630352,964.158962717408,3.92634999052459,476.41060561066
"iesm45_coupled",2037,7.71869615138149,11.4446575435564,-0.628238394244414,-3.09772300371735,1024.87385101695,1220.84702562806,615.256974480289,387.244494118615,7.53510948141839e-05,454.384316805744,1.84047633121833,969.742397639656,3.92792590814204,480.216814011523
"iesm45_coupled",2038,6.47994210986473,11.4724776869862,-1.99250831396959,-3.00002726972213,1031.95493759519,1232.30561281975,613.92462363439,384.199344222151,7.40325722975194e-05,457.010466489099,1.84109916551644,975.347099642577,3.92925515478027,483.534741220775
"iesm45_coupled",2039,6.00204959625128,11.5002978462283,-2.54430389124956,-2.95394436344088,1038.41465686524,1243.79202025827,611.909906887889,381.187372828492,7.38207790634992e-05,459.639768231793,1.84159955301237,980.958528738552,3.93032307669594,486.561519398592
"iesm45_coupled",2040,5.52464670555568,11.5278043157616,-3.00252418505329,-3.00063342535201,1044.18433226168,1255.30624299856,609.137775425835,378.214956951857,7.37791711314713e-05,462.269939713209,1.8419788164123,986.571814022078,3.93113249679513,489.264969324658
"iesm45_coupled",2041,7.85783155161152,11.5321382293633,-0.60063703617994,-3.0736696440578,1050.62754547336,1266.83632365904,607.032347491845,375.233517484473,7.45097053878662e-05,464.893588887575,1.84218918226589,992.171179464092,3.93158145746498,492.284013392804
"iesm45_coupled",2042,7.65231290640921,11.5362504727215,-0.794162543799256,-3.08977502432527,1059.05197259547,1278.37051944771,607.054194714865,372.101901514478,7.08083769993247e-05,467.493494699872,1.84210406664155,997.719872063735,3.93139980456331,496.231378767026
"iesm45_coupled",2043,4.21016679109731,11.5403627203196,-4.32661740983451,-3.00357851748642,1064.34917858896,1289.90882746545,603.873606286354,369.041387970382,7.03911458050736e-05,470.0625562836,1.8416422007218,1003.20273722379,3.9304140950046,498.713447543425
"iesm45_coupled",2044,6.16488336153097,11.5444749609896,-2.50598111661996,-2.87361048314726,1069.5184151914,1301.45124767362,600.409373713909,366.132436836259,7.23982685320911e-05,472.613281270158,1.84083925273269,1008.64646860425,3.92870045155489,501.13555474192
"iesm45_coupled",2045,8.32467407304275,11.5483366540851,-0.192613961392268,-3.03104862054596,1076.82967387616,1312.99777637395,599.109035852764,363.197504811678,7.19421095709021e-05,475.160492012538,1.8397681693274,1014.08269992045,3.92641455622114,504.561331825141
"iesm45_coupled",2046,7.23985633176099,11.5336909613831,-1.10246197323184,-3.19137266476878,1084.95928404309,1324.53886337614,598.804488593104,360.090575340179,7.18392902486123e-05,477.71096951866,1.83848992942325,1019.52590313067,3.92368654958983,508.370557213853
"iesm45_coupled",2047,6.34541938168412,11.518868207778,-2.14545650429018,-3.02799231714741,1091.73771500863,1336.06512972544,597.210482155029,356.936746234738,7.0775920938446e-05,480.266205221796,1.83706273011525,1024.97926123668,3.92064063531053,511.546671541522
"iesm45_coupled",2048,5.94929274433029,11.5040454361409,-2.46404575206059,-3.09070694501296,1097.41449354234,1347.57657341713,594.387710438317,353.924852736703,7.19552978337304e-05,482.822203619283,1.83552362346103,1030.43424707722,3.91735588950861,514.206593539341
"iesm45_coupled",2049,7.37463730744017,11.4892226827916,-1.03481347486112,-3.07977190308109,1104.35646771651,1359.07319429186,592.934941301967,350.822975346921,7.08947464127438e-05,485.370202262651,1.83387445475688,1035.87215992371,3.91383625039668,517.459337979606
"iesm45_coupled",2050,6.39926717133675,11.4726320946102,-2.00086816873886,-3.07249675748664,1111.16315994634,1370.55496488232,591.28945920424,347.793378891838,6.88645808568999e-05,487.903131426043,1.83210915646276,1041.27791163897,3.91006876869237,520.648694458281
"iesm45_coupled",2051,6.35718063066502,11.3254065858895,-1.95723493993368,-3.01099102230898,1117.66254178432,1381.95447761189,589.521100139232,344.661607071192,6.78136946894856e-05,490.401190620547,1.83015652673058,1046.60924422051,3.90590148613409,523.694057003322
"iesm45_coupled",2052,5.17293256456159,11.1769322641934,-3.05755828692898,-2.94644140810483,1123.32771268748,1393.20553206128,586.888089071872,341.70873473819,6.73462461907001e-05,492.833643677193,1.82789150486834,1051.80056084842,3.9010674994621,526.348540107998
"iesm45_coupled",2053,7.49272690395743,11.0284579296948,-0.604451315129684,-2.93127972047089,1129.48659920607,1404.30811199796,584.84113188591,338.811998394662,6.92208253064527e-05,495.184155580159,1.82523505798809,1056.81699949773,3.89539813748905,529.234359527507
"iesm45_coupled",2054,5.95079971787033,10.8799836063627,-1.80419508586307,-3.12498880617338,1136.73894314413,1415.26221767597,584.200147250522,335.751221298729,6.76605443353699e-05,497.452029809621,1.82215971620863,1061.65707366288,3.8888347742732,532.632531406509
"iesm45_coupled",2055,5.3478990084274,10.7312072560705,-2.29788004210241,-3.08542820511034,1141.76329781455,1426.06784441664,581.562650965747,332.607445670317,6.79526175792542e-05,499.650208952122,1.81870614245809,1066.34840528074,3.88146419222316,534.98675245518
"iesm45_coupled",2056,5.15288300671534,10.5601205219641,-2.6157066684531,-2.79153084654314,1147.30303094836,1436.71347966092,579.391478448275,329.672715936403,6.56768346897364e-05,501.794975114058,1.81495196782567,1070.92574345754,3.87345207082161,537.58246020336
"iesm45_coupled",2057,5.44928199743145,10.3888203534428,-2.12841222720019,-2.81112613848809,1152.30240372203,1447.18781743358,576.661164747423,326.928064779414,6.3900506820708e-05,503.894298204052,1.81096275395573,1075.40609749137,3.86493833106464,539.924975687626
"iesm45_coupled",2058,5.62456117185093,10.2175201830227,-1.66222318062943,-2.93073582485946,1158.10717281944,1457.49085499384,575.047853004354,324.043108054278,6.47455247530182e-05,505.950627141327,1.80680047698362,1079.7946938408,3.85605524179134,542.644869184047
"iesm45_coupled",2059,6.7220957173087,10.0462200147424,-0.266212970964523,-3.05791132130539,1164.25585731773,1467.62259247628,574.029895237041,321.078012775529,6.56116600096992e-05,507.960584385794,1.80250543910128,1084.08432419403,3.84688881553074,545.525908325792
"iesm45_coupled",2060,5.36706026279931,9.87451918390719,-1.54950794395417,-2.95795097708157,1170.36900861389,1477.58302356145,573.278314436177,317.982313900419,6.36875761977575e-05,509.915575323407,1.79808323420127,1088.25664601299,3.83745099071159,548.390297963693
"iesm45_coupled",2061,3.32139534541539,9.67321587825473,-3.61006293710646,-2.74175759778499,1174.60461924448,1487.35687316688,570.536769136952,315.185620228779,6.26131025617352e-05,511.800165352015,1.79348890761158,1092.27871892642,3.82764582552906,550.374943625593
"iesm45_coupled",2062,4.56626936840304,9.47162948952041,-2.18818225116141,-2.7171778730553,1178.53269889443,1496.92913998532,567.581734081007,312.496467985468,6.23182431561702e-05,513.597478446996,1.78865442089422,1096.11452629382,3.81732811303932,552.215491994361
"iesm45_coupled",2063,5.93294338514274,9.27004309760464,-0.577763950296926,-2.75933575716386,1183.94359284824,1506.29982044795,566.354016796679,309.764398790032,6.28685833885808e-05,515.302416191366,1.78356298703604,1099.75318712542,3.80646202656924,554.750830614694
"iesm45_coupled",2064,5.60968746288478,9.06845670739837,-0.548311997113213,-2.91045725273634,1189.66739624963,1515.46891436115,565.748182497733,306.924942553584,6.18300526325015e-05,516.911803129013,1.7781964100681,1103.187924395,3.79500873246661,557.432786672719
"iesm45_coupled",2065,4.44981607039828,8.86530233817665,-1.5383256708782,-2.87716059592042,1194.56286782193,1524.4363977393,564.603343045452,303.997770139272,6.02109570832077e-05,518.423500851949,1.77252007390557,1106.41417433393,3.78289435343442,559.726618015184
"iesm45_coupled",2066,3.75742794100181,8.54627158869177,-2.02962440376964,-2.75921924066859,1198.79907573458,1533.14247823758,563.008603241799,301.12263719774,5.9414940177077e-05,519.850230712662,1.76656657969659,1109.45908672359,3.77018846651223,561.711543540684
"iesm45_coupled",2067,3.18500117284859,8.22613330313883,-2.37165610966938,-2.66947602285854,1202.08216487978,1541.52843465748,560.608613910345,298.419759505639,5.75425300169708e-05,521.208454117506,1.7604056290994,1112.35779333038,3.75703982827168,563.249873948723
"iesm45_coupled",2068,3.76114718823616,7.90599502497527,-1.5283480537475,-2.61649977937597,1205.60894650554,1549.59425284559,558.721213007365,295.768123829292,5.85642864930881e-05,522.506214711624,1.75409498648041,1115.12746082011,3.74357171883734,564.902389362555
"iesm45_coupled",2069,3.94476481298772,7.5858567368424,-1.1229869545676,-2.51810497388445,1209.66011453649,1557.33993277269,557.490986161148,293.303838932454,5.75808647785536e-05,523.746037720437,1.74768918682526,1117.77347850326,3.72990052622212,566.800612254003
"iesm45_coupled",2070,4.33847318413901,7.26791077674831,-0.217316113548987,-2.71212148138704,1213.4079152369,1564.76550830048,556.486698809722,290.630351335108,5.74396629626334e-05,524.924426054207,1.74122247971374,1120.28838292641,3.71609934553165,568.556688780023
"iesm45_coupled",2071,3.39262175165059,7.11194569418159,-0.720992570683419,-2.99833136794511,1217.99691023821,1571.95456271546,556.708582976223,287.80840779171,5.55478002615206e-05,526.024075633382,1.73465462931674,1122.63524389856,3.70208230586773,570.706916885515
"iesm45_coupled",2072,1.96016294832606,6.95752957142176,-2.70729780399182,-2.29006881830406,1220.31371015126,1578.98918119213,554.717441795381,285.081730377329,5.43112466546954e-05,527.022596932395,1.72790549187395,1124.7662779215,3.68767836523048,571.792480998447
"iesm45_coupled",2073,2.7397874916852,6.80311344488118,-1.63842351188685,-2.42490244452716,1222.22945528605,1585.86938355833,552.029449458512,282.805265423609,5.48098175842275e-05,527.911506750816,1.72095058005595,1126.66338023493,3.67283526300993,572.690126132212
