case,year,DWT_CLOSS_PgCperyr,WOOD_HARVESTC_PgCperyr,DWT_PROD10C_GAIN_PgCperyr,DWT_PROD100C_GAIN_PgCperyr,NEE_PgCperyr,NPP_PgCperyr,COL_FIRE_CLOSS_PgCperyr,PROD10C_PgC_avg,PROD100C_PgC_avg,TOTVEGC_PgC_avg,TOTSOMC_PgC_avg,TOTECOSYSC_PgC_avg,PBOT_Pa,QBOT_massfrac,co2_ppmv
iESM85_uncoupled,2052,0.237254755,1.742066383,0.120192806,0.010978111,0.338328306,51.40280106,2.203233929,7.247388921,5.490764178,533.737407,522.1693728,1141.070618,91946.82438,0.007866,610.0646741
iESM85_uncoupled,2053,0.212087558,1.751774552,0.105999419,0.009295662,-0.775921333,52.35625722,2.300512242,7.297929428,5.533497444,534.4072223,522.3257739,1141.168107,91923.53731,0.007861467,616.4839046
iESM85_uncoupled,2054,0.189129961,1.763741816,0.09301588,0.007547201,-0.051338202,51.83840671,2.455804402,7.334971999,5.574600096,534.6190058,522.4570112,1141.892047,91914.92256,0.007848218,623.2219959
iESM85_uncoupled,2055,0.287693636,1.77360838,0.149490454,0.014533351,0.283105127,52.04675258,2.545730499,7.393676878,5.618724646,533.5507509,522.8891596,1141.706492,91903.01625,0.007831157,630.3690809
iESM85_uncoupled,2056,0.2818991,1.790950177,0.146498513,0.014148668,-1.611969651,53.20625763,2.485504901,7.472975386,5.668021728,534.9045532,522.7475663,1142.316708,91910.84415,0.008087183,637.2884631
iESM85_uncoupled,2057,0.272593475,1.945203482,0.141844956,0.013444002,-0.367283676,52.82931761,2.370617337,7.609002785,5.718798836,534.9840392,522.6028277,1143.139417,91924.56627,0.008035274,643.973554
iESM85_uncoupled,2058,0.254835434,1.959341658,0.13076592,0.013068792,-0.13527046,52.36968194,2.334355012,7.781703357,5.770104055,535.098249,522.6998439,1143.774887,91902.72708,0.007821663,650.7977529
iESM85_uncoupled,2059,0.237420655,2.00499633,0.12208722,0.01102735,1.503347665,51.33144279,2.497295874,7.931397724,5.825256231,532.9304028,523.294669,1142.810359,91940.48422,0.007937241,658.9480431
iESM85_uncoupled,2060,0.29758628,2.021107592,0.149760958,0.020917713,-1.76572824,54.2926248,2.257903636,8.081379935,5.889294366,534.5017472,523.1286194,1143.187611,91918.42211,0.008284981,666.1775518
iESM85_uncoupled,2061,0.29048125,2.02238329,0.14499008,0.02022587,0.200106896,52.86292248,2.429546292,8.218217337,5.956936463,535.1141033,522.9407025,1144.192578,91930.96157,0.008007015,673.3028627
iESM85_uncoupled,2062,0.280718193,2.026081072,0.13925388,0.020232728,-1.452173687,53.91679991,2.123014087,8.324587094,6.022051623,535.6851548,523.085472,1144.683487,91898.92212,0.007981773,680.6242303
iESM85_uncoupled,2063,0.269182015,2.039354686,0.13441438,0.018727637,1.981986563,51.63415131,2.388500497,8.412294938,6.085399148,534.5232432,523.3751445,1144.744677,91920.70058,0.007965081,688.6289424
iESM85_uncoupled,2064,0.239509252,2.043667968,0.11738567,0.017391872,-0.247140607,53.52608372,2.586102386,8.479687954,6.145971685,533.1974939,523.8529158,1143.482723,91933.85807,0.008180674,696.9461695
iESM85_uncoupled,2065,0.157417958,2.052273845,0.078572147,0.009057181,0.65807957,52.39578746,2.681711726,8.514162293,6.200661062,534.0262171,523.6564379,1143.978872,91939.97005,0.008212001,705.0378939
iESM85_uncoupled,2066,0.152405827,2.059819118,0.07533216,0.008984737,-0.175276345,54.20738787,2.704920608,8.530175554,6.250616204,533.0309562,523.8716811,1143.469243,91922.62404,0.008269087,713.3814621
iESM85_uncoupled,2067,0.145254255,2.066709723,0.069749759,0.008881489,-0.832490296,54.01814776,2.492916707,8.544553817,6.299606647,533.9921093,523.8139766,1144.169988,91940.87756,0.008103073,721.0099725
iESM85_uncoupled,2068,0.131932496,2.081149159,0.062296032,0.007814189,0.04877483,53.30459534,2.39591417,8.559143862,6.347531401,534.3800724,523.9429753,1144.635706,91965.91952,0.008113871,729.0679419
iESM85_uncoupled,2069,0.108429075,2.098829463,0.049152684,0.006375432,1.567994073,53.03621125,2.696387598,8.575822598,6.394311359,532.6371875,524.3605344,1143.743609,91951.43818,0.008401974,737.8041057
iESM85_uncoupled,2070,0.127190323,2.106968329,0.06424014,0.005612749,-2.817104982,56.39132229,2.344025902,8.600790722,6.439992434,534.401235,524.0388875,1144.105005,91919.93789,0.008572321,745.6115948
iESM85_uncoupled,2071,0.128703349,2.118126249,0.065444518,0.005642625,-1.353773416,55.06532093,2.357317064,8.634273946,6.4856663,537.0818129,523.5381258,1146.443311,91873.68588,0.008318337,752.7148028
iESM85_uncoupled,2072,0.126585876,2.132778231,0.063525661,0.005454266,0.832502303,53.13692516,2.39169778,8.670671742,6.531906039,537.4352739,523.7130743,1147.124349,91926.07875,0.008132808,761.2320592
iESM85_uncoupled,2073,0.113581286,2.138462446,0.057194871,0.005299888,1.788104605,53.14554586,2.566695093,8.705345929,6.576742314,534.3791389,524.4983681,1145.749016,91942.07322,0.008380556,770.6122601
iESM85_uncoupled,2074,0.091897255,2.143077216,0.042718626,0.004091292,-1.804205475,56.01494569,2.432940943,8.729227254,6.618657025,535.3233097,524.4901572,1145.231221,91915.52705,0.00861193,779.29153
iESM85_uncoupled,2075,0.190026691,2.145110172,0.096133511,0.008266253,-2.774494327,56.22827277,2.417735151,8.7705526,6.660872186,539.1170701,523.5806554,1148.337846,91912.06077,0.008305945,785.6061091
iESM85_uncoupled,2076,0.174956133,2.154182177,0.08900365,0.008222471,3.316715894,52.68936247,2.35978975,8.827839621,6.703690316,536.8693632,524.2747273,1148.016301,91955.55327,0.008247292,795.2540301
iESM85_uncoupled,2077,0.167549865,2.172801039,0.08571148,0.007305263,0.194605538,55.42947459,2.346435468,8.88049938,6.746739353,535.5808356,524.8714023,1146.17878,91943.48219,0.008532869,804.9628459
iESM85_uncoupled,2078,0.15424733,2.186266583,0.07735401,0.007038975,-1.454260395,55.99154429,2.354570542,8.92844073,6.790957175,537.1128674,524.697717,1147.092407,91936.27509,0.008356805,813.0963082
iESM85_uncoupled,2079,0.131750976,2.196937912,0.064211722,0.005610004,-0.024258384,55.22804234,2.47349528,8.967177603,6.834233979,537.3548593,524.8324614,1147.949441,91934.09278,0.008387015,821.983266
iESM85_uncoupled,2080,0.060143712,2.207092714,0.027887061,0.003727565,-1.264406733,56.06683253,2.557427586,8.98481695,6.874913215,537.7385969,524.9934963,1148.194245,91951.74414,0.008514049,830.8369815
iESM85_uncoupled,2081,0.059406909,2.214989746,0.02722577,0.003744491,-0.513102461,55.40115263,2.515725909,8.991045461,6.914090542,538.1530011,524.9826566,1149.191699,91964.10158,0.008524351,839.127092
iESM85_uncoupled,2082,0.05606838,2.224550513,0.025027388,0.003702804,-1.517095514,56.83889222,2.333745367,9.001409101,6.952899893,539.9690408,524.8718558,1149.886553,91938.09389,0.008778208,848.6773386
iESM85_uncoupled,2083,0.053129268,2.23336106,0.023498053,0.003268713,-1.543832897,56.26457466,2.325002984,9.016446955,6.990990163,542.647481,524.3619971,1152.267803,91943.60661,0.008477032,856.3945903
iESM85_uncoupled,2084,0.04711043,2.247818321,0.020573655,0.002853001,1.539590041,54.72087277,2.383336713,9.035634676,7.028322653,541.2037774,524.9522018,1152.117808,91947.20199,0.008354682,865.8032151
iESM85_uncoupled,2085,0.227904044,2.267459433,0.123116982,0.009513796,-0.610187768,55.96801091,2.482351098,9.112512785,7.069326298,540.2255882,525.4402672,1151.354569,91970.01455,0.008325964,874.9606623
iESM85_uncoupled,2086,0.224197419,2.276991885,0.120451142,0.009401497,-0.266271155,55.93933172,2.714736031,9.228485401,7.113667555,540.4112277,525.509894,1151.644896,91990.8002,0.008574326,884.5429358
iESM85_uncoupled,2087,0.217047878,2.283120445,0.116759008,0.008842472,-0.918535299,56.99967852,2.705947278,9.323657597,7.157239478,542.1667616,525.0652688,1152.754462,91962.28703,0.008855542,893.937513
iESM85_uncoupled,2088,0.202867834,2.299212606,0.108974441,0.007963649,-0.629901667,56.97475567,2.468677215,9.403196443,7.200397617,543.4924629,524.7955289,1153.943393,91949.4289,0.008678793,903.1150771
iESM85_uncoupled,2089,0.184284832,2.310334438,0.097212059,0.007201203,0.430259215,55.59685486,2.520161288,9.469037315,7.243088056,543.1501861,524.9381793,1154.098951,91960.20642,0.008575356,912.4202073
iESM85_uncoupled,2090,0.368810822,2.351866595,0.080113507,0.013791623,0.627868316,56.4493196,2.591018248,9.529006079,7.291734797,541.9613971,525.1967748,1153.420523,91982.8286,0.008733357,922.7583191
